,hotel_name,name,overall_rating,overall_review,location_and_surrounding_review,location_and_surrounding_rating,room_review,room_rating,service_review,service_rating,gastronomy_review,gastronomy_rating,sports_and_entertainment_review,sports_and_entertainment_rating,hotel_review,hotel_rating,traveled_as,children,duration,reason_for_travel,age_group,reviews_written
4242,ACHAT Comfort City-Frankfurt,Hans-Peter,5.2,Für den Preis ein tolles Zimmer mit günstiger Parkmöglichkeit! Ideal für einen Tag aber auch für mehrere Tage.,,4.0,,6.0,,6.0,,5.0,,5.0,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im Oktober 2008,Arbeit,46-50,17
4243,ACHAT Comfort City-Frankfurt,Roland,5.5,"Wir waren zum Frankfurt-Marathon für 1 Nacht dort. Es hat uns sehr gefallen. Wir fanden es gut das die Doppelzimmer ein Kochnische hatte, so konnten wir uns am Vorabend selber Nudeln kochen und morgens das Marathon-Frühstück selbst zubereiten.
Die Verbindung zur Innenstadt ist auch gut. Entweder Straßenbahn oder U-Bahn. Zur Messe empfiehlt sich die U-Bahn bis zur Bockenheimer Warte und dort umsteigen. Eine Haltestelle und man ist schon an der Messe. Insgesamte Fahrzeit somit vielleicht 15 Minuten. Wir fanden es auch gut, das man am Empfang sich kostenlos Kaffee oder Tee zubereiten konnte.",,5.7,,5.3,,5.7,,,,,,5.5,Paar,Keine Kinder,1-3 Tage im Oktober 2007,Sonstige,41-45,17
4244,ACHAT Comfort City-Frankfurt,Jan,5.4,"Das Hotel war klasse. Bereits bei der telefonischen Buchung fiel die Freundlichkeit der Rezeptionistin auf, welche sich später bestätigte.
Das Hotel ist an der Hanauer Landstraße, und die Verkehrsanbindung in die Innenstadt ist gut.
Mein Zimmer war im dritten Stock und man hörte bis auf wenige Ausnahmen gar nichts von der viel befahrenen Straße. Die Zimmer waren sauber und groß, mit kleiner Küche, Safe, TV usw. .
Ich kann dieses Hotel nur empfehlen",,4.7,,5.8,,5.0,,,,,,6.0,Paar,Keine Kinder,1-3 Tage im Oktober 2007,Stadt,19-25,1
4245,ACHAT Comfort City-Frankfurt,Carsten,6.0,"War im März 2007 für drei Tage in diesem Hotel gebucht. Sehr große Räumlichkeiten. Ein riesen Plus, man hat eine kleine Kochecke die im Flur in einem Schrank eingebaut ist. Man braucht sich nicht mal um den Abwasch kümmern. Rezeption sehr freundlich und hilfsbereit. War etwas früh zum einchecken aber das war überhaupt kein Thema. Kann ich mit besten Gewissen weiterempfehlen! 1+++",,6.0,,6.0,,6.0,,,,,,6.0,Alleinreisend,Keine Kinder,1-3 Tage im März 2007,Arbeit,31-35,7
4246,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4247,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4248,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4249,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4250,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4251,ACHAT Comfort City-Frankfurt,Saskia,4.8,"Ich habe von Freitag auf Samstag in diesem Hotel übernachtet. Es liegt in Ostend. Die Lage ist nicht wirklich gut und man sollte als Frau abends möglichst nicht alleine dort spazierengehen. verkehrsanbindungen zur Frankfurter City sind sehr gut und die Bahnhaltestelle liegt direkt vor dem Hotel. Ich habe für eine Übernachtung im Einzelzimmer (Bett 140*200cm) 34 EUR bezahlt, was wirklich günstig war. Ein Einzelzimmer in der Jugendherberge ist teurer! Ich kann das Hotel für kurze Aufenthalte auf jeden Fall empfehlen. Es ist sehr sauber, modern. allerdings sollte man ein Zimmer in den oberen Etagen wählen, da das Hotel an der Straße liegt. Aber dann hört man nachts wirklich nichts!",,4.0,,5.5,,5.0,,,,,,4.8,Alleinreisend,Keine Kinder,1-3 Tage im Januar 2007,Arbeit,26-30,3
4252,EXPO Hotel,Volker,4.0,Das Expo-Hotel ist ein einfaches Haus gleich in der Nähe der Einkaufstraße Zeil. Ich würde es als Budget-Hotel bezeichnen.,"Wenn einem eine belebte Innenstadtlage genehm ist, dann ist das Hotel sicher eine gute Wahl. Es sind nur wenige Schritte bis auf die Zeil und zur U- und S-Bahn-Station Konstablerwache. Durch die Lage kann es speziell an Wochenenden zu Lärmbelästigung durch betrunkene Feiernde kommen.",5.0,"Für den Preis völlig OK und ziemlich geräumig. Ein breites Doppelbett, die Matratze und das Bettzeug waren bequem und angenehm, die Beleuchtung an der Decke zu grell und wenn man nur die beiden Snakelights am Bett benutzte, war es sehr schummrig. Die Vorhänge schlossen das Straßenlicht gut ab, das Tageslicht aber nicht mehr. Leider war das Fenster im Badezimmer defekt: es schloss nicht richtig. Zwar konnte man dagegen an heizen, aber es ist natürlich Energieverschwendung. Es gab einen großen Kleiderschrank, Safe, Telefon, Minibar und Äpfel kostenlos plus eine Flasche Wasser, auch ein Wasserkocher ist vorhanden.",5.0,Die Rezeptionsten waren kundenorientiert und sehr nett.,5.0,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im März 2019,Arbeit,51-55,271
4253,EXPO Hotel,Stefan,5.0,Das Hotel liegt wenige Minuten von der Zeil Fuessgaengerzone etwa 2 Minuten zu Fuss von der Konstablerwache in einer ruhigen Seitenstrasse. Es wurde 2012 renoviert und hat kleine aber moderne Zimmer,2 Minuten zu Fuss von der Konstablerwache Sbahn. Keine Parkplaetze,6.0,Klein und modern,5.0,Alles hat bestens funktioniert,6.0,Es gibt im Hotel kein Fruestueck aber sehr viele Restaurants und Baeckereien in der Naehe,4.0,keine Freizeitangebote vorhanden,3.0,,,Paar,Keine Kinder,3-5 Tage im Oktober 2018,Stadt,51-55,28
4254,EXPO Hotel,Simone,4.0,"Das Hotel habe ich recht kurzfristig während einer Messe in Frankfurt gebucht. Es ist jetzt kein Mega Hotel. Sondern ein solides, sauberes Zimmer. Leider ohne Gastronomie und sonstigen Service. Aber einfach zum übernachten voll ok.","Direkt an der Zeil gelegen. Auf der Straße hängen nachts komische Getollten rum. Aber solange die Geschäfte offen sind, ist alles prima und sehr zentral.",5.0,"Mein Zimmer war recht groß und sauber. Die Ausstattung ist eher karg, es ist keine Wohlfühlhotel sondern zweckmäßig. Das Badezimmer war groß und recht frisch renoviert.",4.0,Die Rezeption war jederzeit mit freundlichen Mitarbeitern besetzt. Die gesamte Abwicklung war sehr gut.,6.0,"Nicht vorhanden, aber in der Umgebung gibt es viele Gastronomiebetriebe (von Frühstück bis Abendessen)",1.0,,,,,Alleinreisend,Keine Kinder,1-3 Tage im September 2017,Arbeit,46-50,20
4255,EXPO Hotel,Caterina,3.0,"Das Hotel ist sicherlich ein nettes Stadthotel. Die zentrale Lage ist top, aber wir hatten vermutlich einfach nur Pech mit unserem Zimmer. Meine Freundin im anderen Zimmer hatte nichts auszusetzen, aber ich persönlich würde dieses Hotel nicht erneut buchen.","Das Zimmer ist sehr einfach und unser Zimmer hat total schmuddelig gewirkt. Der Teppich war fleckig, genauso wie der Hocker und die Vorhänge. Ich hab mich nicht getraut, barfuß zu laufen. Die Möbel (Schrank, Schreibtisch) waren abgenutzt.",6.0,,,,,,,,,,,Paar,Keine Kinder,1-3 Tage im April 2017,Sonstige,31-35,41
4256,EXPO Hotel,Jes,6.0,"- Tolles, großes, nett eingerichtetes Zimmer
- Hotel super zentral gelegen in der Innenstadt
- Inkl. kleiner Küchenzeile mit Kühlschrank, Wasserkocher, Mikrowelle und Geschirr
- Man bekam zum Empfang eine 0,5 L Flasche Wasser
- Kostenloses W-Lan

Negativ:
- Hotel ist intern sehr hellhörig. Man hört alles in den Stockwerken darüber.",,,,,,,,,,,,6.0,Familie,Keine Kinder,1-3 Tage im April 2017,Sonstige,31-35,69
4257,EXPO Hotel,Thomas,5.0,"Dem Preis angemessen. Sehr zentral in Bahnhofsnähe aber trotzdem mit Hoteleigenem Parkplatz. Zimmereinrichtung ist in die Jahr gekommen, aber für den Preis geht das in Ordnung.",,,,,,,,,,,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im Februar 2017,Arbeit,41-45,205
4258,EXPO Hotel,Melanie,5.0,"schönes Zimmer, großes Bad, sehr sauber, bequemes Bett
Das Äußere des Hotel ist nicht sehr ansprechend, aber das Zimmer war super!
Während meines Aufenthaltes konnte nur bar bezahlt werden.","sehr zentral gelegen, Fußgängerzone und Einkaufsstraßen direkt um die Ecke",6.0,,,,,,,,,,,Alleinreisend,Keine Kinder,1-3 Tage im März 2016,Sonstige,41-45,6
4259,EXPO Hotel,Mo,4.0,"Einfaches Hotel in Laufnähe von der Konstabler Wache und der Zeil. Freundliches Personal. Vom Frühstück ist abzuraten, da es um die Ecke etliche Möglichkeiten gibt.",,6.0,,4.0,,4.0,,3.0,,3.0,,4.0,Alleinreisend,Keine Kinder,3-5 Tage im April 2015,Arbeit,26-30,19
4260,EXPO Hotel,Andreas,4.6,"Beruflich mussten wir ein paar Tage nach Frankfurt und verweilten im Expo Hotel. Die Lage ist sehr zentral direkt in einer Seitenstraße zur Zeil. Parken kann man in einem nahen Parkhaus.
Das Hotel wurde 2012 komplett neu renoviert und das merkt man. Die Möbel und das Bad sind noch neu und der erste Eindruck ist angenehm.

Leider fanden wir es zum einen im Hotel sehr sehr laut. Man hat alle Vorgänge im Hotal nachts viel zu laut mitbekommen. Zum anderen ist es schade, dass bei einer Neuausstattung im Hotel gerade an der Bettware gespart wird. Die Decken wirkten äußerst dünn und klein. Die Kopfkissen gaben uns garkeinen Halt und wir lagen quasi direkt auf der Matratze. Extra-Kopfkissen bekamen wir zunächst nicht, da alle vergriffen waren. Dann haben sie obendrein nichts genützt, weil wir auch mit 2 Kopfkissen dieser Qualität direkt auf der Matratze zu liegen schienen. Es fehlte leider auch der in einem Hotel wichtige Matratzenschoner.
Leider wirkte das Betteninneleben, insbesondere der Kissen, auf uns befleckt und verschmutzt.

Die Räumlichkeiten sind eher klein. Frühstück bietet das Hotel nicht an, aber es gibt drumherum sehr viele Möglichkeiten.

Da wir leider beide Nächte kaum geschlafen haben, kommen wir nicht wieder.",,6.0,,3.3,,4.5,,,,,,4.5,Paar,Keine Kinder,1-3 Tage im November 2014,Arbeit,41-45,68
4261,EXPO Hotel,Manuel,4.1,"Alleine die Lage des Hotels in der Frankfurter Innenstadt macht es für Geschäftsreisen interessant. Nach wie vor ist das Hotel nur bar zu bezahlen obwohl immer versichert wird, dass das Problem bald behoben sein wird. Wenn man vorab reserviert wird man jedoch aufgefordert eine Kreditkarte als Garantie zu hinterlegen, was eigentlich keinen wirklichen Sinn macht.",,6.0,,3.5,,3.0,,,,,,4.0,Alleinreisend,Keine Kinder,1-3 Tage im September 2014,Arbeit,36-40,20
4262,EXPO Hotel,Hanna,1.0,"Ich war beruflich über das Wochenende in Frankfurt und hatte Samstag und Sonntag ein wichtiges Seminar. Voller entsetzen musste ich bei Anreise feststellen das an diesem Tag Christopher Streetday war und unten vor dem Hotel auf einem Platz Bühnen und Stände aufgebaut waren. Die an der Theke arbeitende ""kleine Hilfskraft"" lies eine Stornierung nicht zu. Ich wies sie darauf hin, dass sie uns auf die Veranstaltung hätte aufmerksam machen müssen. Die Antwort: ""wenn ich das sage, dann hätten sie ja nicht gebucht"" Auf die Frage wie lang die Veranstaltung gehe :"" wohl bis früh morgens, es wird sehr laut sein"". unverschämt!! Ich kenne zwar meine Rechte, der Aufwand die Kreditkartenbuchung zu sperren an einem Samstag abend und das Risiko bei Auszahlung das Geld auf dem Klageweg zurück zu holen war mir dann leider zu viel. Achja, dass es genügend Parkplätze vor dem Hotel gibt war auch nur eine Halbwahrheit,aufgrund einer Baustelle, die schon vor Zeitpunkt der Buchung bestand ließen ganze 4 Autos parken! FAZIT: Die ganze nacht fast nicht geschlafen! Sehr schade wenn ein Hotel so reagiert auf eigene Fehler! Nie wieder! Unverschämtheit hoch drei!",,,,,,,,,,,,,Freunde,Keine Kinder,1-3 Tage im Juli 2014,Arbeit,26-30,1
4263,EXPO Hotel,Diana,4.6,Für eine notwendige Übernachtung in der Innenstadt Frankfurts gut geeignet. Anbindung an die Konstabler Wache in 2 Minuten. IHK + Börse ca. 8 Minuten.,,6.0,,3.8,,5.5,,,,,,3.3,Alleinreisend,Keine Kinder,1-3 Tage im November 2013,Arbeit,31-35,6
4264,EXPO Hotel,Henrik,3.9,"Hauptproblem des Hotels ist, dass kein Gepäck abgestellt werden kann. Diese Möglichkeit benötige ich meist. Aus diesem Grund würde ich das Hotel nicht mehr buchen. Der Rest paßt und es gibt auch kostenloses WLAN.",,5.3,,4.0,,2.5,,,,,,3.7,Alleinreisend,Keine Kinder,1-3 Tage im Juni 2013,Arbeit,41-45,36
4265,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4266,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4267,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4268,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4269,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4270,EXPO Hotel,Nicole,5.3,"Für einen Städtetrip super gut geeignet! Preis-/Leistungsverhältnis stimmt.
Alles in der Nähe (Parkhaus, S- und U-Bahn, Einkaufsmöglichkeiten, Cafés, Discounter, Drogerie, Bars, Nachtclubs)",,6.0,,5.0,,5.0,,,,,,5.0,Paar,Keine Kinder,1-3 Tage im Mai 2013,Stadt,31-35,8
4271,Hotel Hoffmanns Höfe,Elke,4.9,"Tagung und Hotel, das passt. Schöne Seminarräume, lichtdurchfluteter Gang, Innenhof zum Verweilen. Das Hotel ist nur für Tagungen zu empfehlen. Einfaches Standardzimmer, sauber zwei Sternebereich. Netter Service, die Verpflegungen sind normal gut bürgerlich. W-LAN nur an der Rezeption. Wenige Parkplätze in der ruhig gelegenen Seitenstraße am besten man reißt mit der Straßenbahn an.",,5.0,,5.0,,5.0,,4.5,,,,5.0,Alleinreisend,Keine Kinder,1-3 Tage im November 2017,Arbeit,56-60,64
4272,Hotel Hoffmanns Höfe,Ruben,5.0,"Bietet alles, was es für eine Tagung braucht: angenehme Räume, gute Verpflegung, viele Zimmer. Integrativer Hotelbetrieb: Personal besteht zu einem großem Teil aus Menschen mit Behinderungen, die ihre Arbeit ausgezeichnet machen.","Direkt am Main gelegen, schön für Feierabendspaziergänge oder zum Sporttreiben. Vom Hbf gut erreichbar mit Straßenbahn.",5.0,,,,,"Sehr gute Küche, immer frische Salate - großes Plus!",5.0,,,,,Alleinreisend,Keine Kinder,1-3 Tage im März 2017,Arbeit,26-30,44
